"C5_Fe_NO_1" "C5_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv2693c" -1.3067669416454 -1.67890456416461 -0.885282095602819 -0.729907133000193 1.44876832390454 1.53690318190547 0.837132418657308 0.778056809945705
"Rv2694c" -2.33109774888645 -2.58597706079431 -1.64043827919548 -1.41154453800863 2.39516573656087 2.52190907311988 1.64246459495065 1.40951822225346
"Rv2699c" -1.95892996761886 -2.44206973985844 -1.43805834927157 -1.44880850572638 2.33502966242141 2.06597004505588 1.63569380901292 1.25117304598503
"Rv2705c" -1.8415989910809 -2.08490861741464 -1.73711526355435 -1.3382500152295 2.01653623537609 1.90997137311946 1.54126099760605 1.5341042811778
"Rv2707" -0.839999836009511 -1.25631623335868 -0.608795690520095 -0.265416028238585 0.779220807542211 1.31709526182598 0.53831236329293 0.335899355465749
"Rv2710" -1.1435074549683 -1.61383615348744 -0.774021694629102 -0.526097777464377 1.40837570226358 1.34896790619216 0.82059803426632 0.479521437827161
"Rv2711" -1.14709894274412 -1.57919607845043 -1.03069934521582 -0.846511591554475 1.26731456022206 1.45898046097249 1.06318811737014 0.814022819400155
"Rv2714" -0.648954542548158 -1.09873276104004 -0.506385849322893 -0.293584113705164 0.952007249893679 0.795680053694517 0.529210709098569 0.270759253929487
"Rv2742c" -1.08331635724339 -1.30683163629677 -0.556673065124575 -0.235373523152749 0.903919298542481 1.48622869499768 0.501608598363582 0.290437989913741
"Rv2743c" -1.11913209640823 -1.01595989546651 -0.625869983302286 -0.0950818813282348 0.823947176361086 1.31114481551365 0.295483294855197 0.425468569775322
"Rv2744c" -1.11034736778872 -1.69789759377207 -0.538959500472913 -0.449792284427379 1.37938737506248 1.42885758649831 0.597593577008822 0.391158207891468
"Rv2745c" -1.26298938802272 -1.55520877093683 -0.614630319877831 -0.529733078650287 1.36525802571756 1.452940133242 0.647132099072648 0.497231299455471
"Rv2776c" -0.863403554193915 -1.07166042968407 -0.646502341979198 -0.423307935065821 0.997570768623143 0.937493215254844 0.637126857773872 0.432683419271148
"Rv2845c" -1.78373149499652 -1.88481198512221 -0.951386116682627 -0.639018435424997 1.46227920165866 2.20626427846007 1.0336437885731 0.556760763534529
"Rv2846c" -1.48180653122613 -1.80305315193369 -1.10357071942029 -0.905187923539998 1.51682784214255 1.76803184101727 1.21123741492295 0.797521228037338
"Rv2867c" -0.98042815721829 -1.2742535525493 -0.905987450510851 -0.808798789326143 1.12906943401253 1.12561227575506 0.880544367576448 0.83424187226055
"Rv2962c" -1.80331992508801 -1.94167038612689 -1.3709403132842 -0.871584277347317 1.28248325331485 2.46250705790005 1.31981912629978 0.922705464331741
"Rv2963" -2.06451514639586 -2.50945845447073 -0.298429005967916 -0.0500264207187846 2.18466013547779 2.38931346538879 0.467913164468971 -0.11945773778227
"Rv2964" -0.81886275121439 -1.40419431431884 -0.469837900501787 -0.419234471280573 1.19833510778137 1.02472195775187 0.612796531067624 0.276275840714735
"Rv3007c" -1.54848283686859 -2.134302602213 -1.13190008053874 -0.871160838027328 2.10635366814066 1.57643177094092 1.10543399844099 0.897626920125084
"Rv3047c" -1.27969915700783 -1.47857826571917 -0.542218246673854 -0.0653967794536876 1.49224137234857 1.26603605037843 0.907943557468036 -0.300328531340494
"Rv3048c" -0.866159174286147 -1.32313609896993 -0.278305197848738 -0.0499344888349045 1.1915298985723 0.997765374683772 0.329077699981821 -0.000838013298178453
"Rv3052c" -1.1295537255682 -1.53890629232973 -1.12818212257708 -0.890834759052519 1.31945975487267 1.34900026302526 1.12841059297796 0.890606288651639
"Rv3053c" -1.07323445439146 -1.57829360048021 -0.894379988766643 -0.65939140705758 1.32534133471614 1.32618672015552 0.945981701843532 0.607789693980692
"Rv3097c" -1.49407995047634 -1.92265855794851 -0.969477386049615 -0.621410071851603 2.09482311827855 1.3219153901463 0.986676682772426 0.604210775128792
"Rv3098c" -2.25659839531702 -2.90065486337921 -1.76985422278066 -1.73016238623018 2.87868161459034 2.27857164410589 1.90896626669266 1.59105034231819
"Rv3105c" -0.391307917381612 -0.662841932768599 -0.295254682465237 -0.073428157118042 0.663763591640311 0.390386258509901 0.335583648398692 0.0330991911845882
"Rv3139" -1.25134612924912 -1.5595236058833 -1.24038245196197 -0.934395770176307 1.23209782018531 1.57877191494711 1.09572000679726 1.07905821534102
"Rv3159c" -1.95412231243109 -1.85457049733111 -1.37884643431585 -0.645136784111293 1.68451728019908 2.12417552956311 1.14685065115805 0.877132567269094
"Rv3160c" -2.38126024577979 -2.61007371708527 -1.95165670403091 -1.55886506208343 2.33356932068599 2.65776464217908 1.95379219765216 1.55672956846218
"Rv3161c" -2.88849791353988 -3.21271324875025 -2.40003675008141 -2.2043166098092 2.96043761132099 3.14077355096914 2.50010005991 2.10425329998061
"Rv3174" -1.5273679174612 -1.6849160777621 -0.792163787606919 -0.989022380848838 1.3841681651868 1.82811583003649 0.859505431887825 0.921680736567933
"Rv3197" -1.68744619858022 -1.96284478608877 -1.46886938166463 -1.14604817089947 1.73430459651193 1.91598638815706 1.49043144849816 1.12448610406594
"Rv3203" -1.04233456965466 -1.10960516708784 -0.597327803634337 -0.411768407404227 1.27087587039549 0.881063866347004 0.519125622514406 0.489970588524159
"Rv3206c" -0.62580016964608 -1.12728002005473 -0.430997471769142 -0.144488157720819 0.869958639359867 0.883121550340942 0.475086378481254 0.100399251008706
"Rv3219" -2.20646772180934 -2.2967591459603 -1.80646271804159 -1.50571869058803 2.04918155894475 2.4540453088249 1.78578537512877 1.52639603350085
"Rv3229c" -1.32318859103589 -1.67472579006015 -1.08585185739829 -0.947165700861101 1.37276027502259 1.62515410607345 1.18779116407924 0.84522639418015
"Rv3230c" -2.41467536254024 -2.54739838762509 -2.00090936294759 -1.7674914781796 2.50444834464635 2.45762540551899 1.93446134457365 1.83393949655353
"Rv3249c" -1.21224305553295 -1.42111729529794 -0.343276685863527 -0.141610621153898 0.98373316324275 1.64962718758814 0.431676550778243 0.0532107562391806
"Rv3250c" -1.48345958466892 -1.5706597932527 -0.488861091190412 -0.135040406917631 0.95424791797199 2.09987145994962 0.436033157020043 0.187868341088
"Rv3251c" -1.44160089497272 -1.22074645387809 -0.673486748974732 0.139355296026206 0.297373450949329 2.36497389790149 -0.401333115920294 0.93546456886882
"Rv3252c" -1.82220292474036 -2.00291246897275 -1.16501812108077 -0.869802500375395 1.48980501007771 2.3353103836354 1.14391809790401 0.890902523552155
"Rv3269" -2.61874739090467 -2.65832267255601 -2.18654261869983 -1.67315635139445 2.35011183884179 2.92695822461889 2.02088900267638 1.8388099674179
"Rv3270" -3.07253553836259 -3.15449745901775 -2.16049035061729 -1.73960464643908 3.0702591019755 3.15677389540484 2.00919437785464 1.89090061920172
"Rv3370c" -2.10989701213101 -1.73693750317759 -1.56235729719532 -0.868098043091309 1.37676468523405 2.47006983007455 0.986924964857624 1.44353037542901
"Rv3402c" -3.19093396826819 -3.40391213314319 -1.13516031944485 -0.886650609086962 3.27888401235449 3.31596208905688 1.27063888314062 0.751172045391187
"Rv3406" -1.12094417959086 -1.71428221818852 -0.532921476124671 -0.267276386476469 1.41915785750239 1.416068540277 0.555549216940573 0.244648645660568
"Rv3412" -1.55671875593367 -1.96365589765606 -1.59552968685463 -1.35582616390333 1.76612647050636 1.75424818308338 1.64249436364373 1.30886148711423
"Rv3436c" -0.602265868619727 -0.719623855095096 -0.324564984005549 0.0245935738298693 0.523353658638296 0.798536065076529 0.0524010920789282 0.247570318096752
"Rv3437" -1.16379997026013 -1.29206460144075 -0.488086564276847 -0.632341073480079 1.3846012426985 1.07126332900238 0.334986585586122 0.785441052170803
"Rv3515c" -0.875863192767263 -1.30549200687074 -0.766947178860789 -0.405286120134741 1.22480261190279 0.956552587735213 0.480906449987986 0.691326849007544
"Rv3518c" -0.423582420238733 -0.701361584023033 -0.364089411673937 -0.0693746629153074 0.743811405773584 0.381132598488183 0.389326672458076 0.0441374021311685
"Rv3546" -1.4002443863833 -1.4256526349391 -1.00987308991592 -0.625925330180698 1.31027282685826 1.51562419446414 0.771463159096795 0.86433526099982
"Rv3567c" -0.609725443613264 -1.01228456650912 -0.573402487586512 -0.143413942031337 1.05555100203151 0.566459008090883 0.353690362883363 0.363126066734486
"Rv3568c" -0.518741353138129 -0.968795196462366 -0.399644495258999 -0.261766669655619 0.858151643731192 0.629384905869301 0.317504047248675 0.343907117665943
"Rv3581c" -1.44468572650868 -1.62054498301852 -1.15714974895627 -0.945003827360472 1.48091139074105 1.58431931878615 1.15193832940689 0.950215246909852
"Rv3609c" -0.741640642246953 -1.00429372974339 -0.547694763671031 -0.299935822040661 1.20898856913457 0.536945802855772 0.357957173889255 0.489673411822439
"Rv3610c" -0.943767162502225 -0.988518683395663 -0.837400029303876 -0.35024307411927 0.962371187772909 0.969914658124978 0.589008520608269 0.598634582814876
"Rv3617" -0.54991854944267 -1.10446501818231 -0.470038654891618 -0.206465411038776 0.69200691272836 0.96237665489662 0.236248568086604 0.440255497843789
"Rv3742c" -1.10191790830268 -1.71035669565874 -0.63339377886116 -0.392769196949486 1.15605961338063 1.65621499058079 0.826836791939113 0.199326183871535
"Rv3743c" -2.16371733088078 -2.81106574570133 -1.10368687359034 -0.486101119988339 2.07973419205527 2.89504888452683 0.292098108632472 1.29768988494621
"Rv3746c" -2.36928804840582 -2.9255074837901 -2.02243931813725 -1.26661752234312 2.96224116621853 2.33255436597738 1.70146028235041 1.58759655812996
"Rv3776" -1.36253398848317 -1.32875921319131 -0.668995057563302 -0.350900700722625 1.32224901071586 1.36904419095863 0.473846496659113 0.546049261626815
"Rv3778c" -0.972136070585178 -1.13314076026625 -0.528491732517047 -0.441160956480021 0.805511336818722 1.29976549403271 0.598691194660158 0.370961494336908
"Rv3809c" -0.612851558569366 -0.958829668786739 -0.380309140136394 -0.184731735848653 0.67725221217672 0.894429015179387 0.412564429646455 0.152476446338593
"Rv3830c" -1.06196635530617 -1.7574931690967 -0.649540280215981 -0.355609366220807 1.04190781623298 1.7775517081699 0.952695579474262 0.0524540669625257
"Rv3837c" -1.09094362242817 -1.19880822323417 -0.644078207682059 -0.0936535234067923 1.06532681440764 1.2244250312547 0.361169190931773 0.37656254015708
"Rv3839" -4.2053634645828 -4.69890492085934 -1.41044920322925 -1.52982904379345 4.41456854580348 4.48969983963866 2.02758826604564 0.91268998097706
"Rv3840" -2.37425329374246 -3.29572716062621 -0.583708003743051 -0.255628867336031 2.58302316737373 3.08695728699493 1.15494705417379 -0.315610183094704
"Rv3842c" -0.735974680088735 -0.886426618257201 -0.651642900104575 -0.347078449867506 0.831191167420196 0.791210130925739 0.536521011959745 0.462200338012335
"Rv3880c" -0.929385104497777 -1.12499197153438 -0.775611360069874 -0.510083165011322 1.14715874777541 0.907218328256746 0.750459833592473 0.535234691488723
"Rv3881c" -0.847567984886798 -0.95566014165727 -0.685282545064276 -0.32702236621359 0.889226833277921 0.914001293266147 0.522288289804653 0.490016621473211
"Rv3924c" -0.596371616373684 -1.14485844185358 -0.158048745612431 -0.2456214133864 0.791777133486628 0.949452924740633 0.614167948451917 -0.210497789453086
